200	1019.76
190	202.96
262	138.876
321	93.5721
375	71.0722
422	49.0339
465	37.8774
504	27.5572
542	21.1622
576	15.4526
608	11.4532
637	9.48911
666	8.22788
693	6.38463
718	5.78261
744	4.32159
766	3.83913
789	3.16769
810	2.57546
831	2.16255
852	1.92956
871	1.70543
891	1.49616
909	1.23076
928	1.15541
947	1.00336
965	0.823103
982	0.739269
1000	0.63875
1017	0.574322
1035	0.530886
1050	0.456378
1067	0.424174
1085	0.379088
1101	0.329212
1117	0.316797
1133	0.289388
1149	0.257308
1165	0.218729
1182	0.197453
1198	0.18165
1214	0.157842
1230	0.141994
1246	0.135479
1264	0.114646
1280	0.103712
1297	0.0934021
1314	0.0875733
1329	0.07689
1347	0.0688217
1363	0.0608435
1381	0.0555497
1398	0.0518213
1414	0.0466952
1430	0.0413631
1445	0.0374642
1459	0.0345932
1474	0.0302353
1489	0.0278725
1504	0.0247373
1520	0.0219941
1534	0.0196898
1550	0.0175361
1565	0.0161138
1581	0.0140575
1596	0.0123263
1611	0.011304
1627	0.0096563
1642	0.00880923
1657	0.00805472
1673	0.00757457
1689	0.00668793
1704	0.00589479
1721	0.00487084
1736	0.00463339
1753	0.00423722
1767	0.00376359
1784	0.00338089
1798	0.00313354
1814	0.00270238
1828	0.00243876
1846	0.00216164
1862	0.00187205
1877	0.00165236
1893	0.00148762
1909	0.00130774
1924	0.00116451
1940	0.00107739
1957	0.000983465
1971	0.00091199
1987	0.000803615
2003	0.000712277
2018	0.000625955
2034	0.000568477
2048	0.00048099
2064	0.000410411
2077	0.000380339
2093	0.000351589
2106	0.000339102
2119	0.00031415
2135	0.000284492
2148	0.00025977
2163	0.000248173
2179	0.000226819
2194	0.000219901
2208	0.00020114
2222	0.000186165
2237	0.000177082
2251	0.00014959
2266	0.000129605
2279	0.000124268
2292	0.000115778
2305	0.000109758
2321	0.000100926
2336	8.17859e-05
2350	7.80742e-05
2365	7.42166e-05
2378	6.53821e-05
2391	6.10667e-05
2405	5.60916e-05
2420	5.02956e-05
2435	4.48559e-05
2448	4.23066e-05
2463	3.63855e-05
2478	3.42435e-05
2493	3.25515e-05
2507	2.87103e-05
2522	2.71992e-05
2537	2.50406e-05
2552	2.28464e-05
2565	2.2193e-05
2579	2.0492e-05
2595	1.94739e-05
2610	1.85822e-05
2625	1.68994e-05
2639	1.49031e-05
2653	1.36549e-05
2668	1.24663e-05
2683	1.18983e-05
2698	1.13971e-05
2713	1.04953e-05
2729	9.85087e-06
2744	9.53185e-06
2757	9.30442e-06
2771	8.91187e-06
2786	8.59941e-06
2800	7.56605e-06
2815	7.16306e-06
2829	6.75606e-06
2843	6.3201e-06
2858	6.09559e-06
2874	5.2279e-06
2891	4.86242e-06
2906	4.46655e-06
2921	4.28563e-06
2937	3.94567e-06
2953	3.67562e-06
2968	3.51431e-06
2984	3.29265e-06
3000	2.99496e-06
3017	2.6591e-06
3033	2.56605e-06
3050	2.2199e-06
3067	1.98842e-06
3084	1.91064e-06
3100	1.77108e-06
3117	1.50847e-06
3134	1.26945e-06
3149	1.08401e-06
3166	1.05757e-06
3182	8.56651e-07
3199	7.8003e-07
3216	6.67433e-07
3234	6.10106e-07
3251	5.03963e-07
3268	4.9432e-07
3283	4.00582e-07
3300	3.63309e-07
3316	3.37882e-07
3330	3.27187e-07
3347	2.86755e-07
3363	2.72747e-07
3378	2.44512e-07
3394	2.34054e-07
3409	2.11801e-07
3425	1.78448e-07
3441	1.56411e-07
3459	1.31225e-07
3475	1.16505e-07
3490	1.09927e-07
3505	9.41296e-08
3521	9.07232e-08
3536	8.13682e-08
3552	7.57264e-08
3568	6.47757e-08
3584	5.63688e-08
3600	5.20625e-08
3616	4.82274e-08
3631	4.45555e-08
3647	3.95962e-08
