100	0.0884905
200	0.039645
300	0.0387166
400	0.0100199
500	0.00524148
600	0.0047798
700	0.00384518
800	0.00330997
900	0.00286277
1000	0.00282705
1100	0.00282186
1200	0.00250959
1300	0.00193545
1400	0.00193514
1500	0.00158024
1600	0.00151224
1700	0.00127885
1800	0.00125861
1900	0.00106768
2000	0.000533914
2100	0.000527972
2200	0.000527972
2300	0.000521061
2400	0.000520647
2500	0.000515928
2600	0.000286686
2700	0.000286674
2800	0.000275276
2900	0.000272402
3000	0.000271489
3100	0.000235308
3200	0.000159937
3300	0.000151013
3400	0.000151013
3500	0.0001481
3600	0.000146039
3700	0.000146015
3800	0.000104627
3900	0.000104477
4000	9.25829e-05
4100	9.23663e-05
4200	9.23498e-05
4300	9.23388e-05
4400	8.28734e-05
4500	8.27708e-05
4600	7.18568e-05
4700	7.04259e-05
4800	6.94703e-05
4900	6.94401e-05
5000	6.90517e-05
5100	6.90517e-05
5200	6.90442e-05
5300	6.90442e-05
5400	4.39596e-05
5500	4.39408e-05
5600	4.39312e-05
5700	4.39312e-05
5800	4.39312e-05
5900	4.39312e-05
6000	3.75819e-05
6100	3.75322e-05
6200	3.75322e-05
6300	3.74815e-05
6400	3.73609e-05
6500	2.98107e-05
6600	2.7497e-05
6700	2.7497e-05
6800	2.7497e-05
6900	2.74849e-05
7000	1.45951e-05
7100	1.45951e-05
7200	1.45832e-05
7300	1.45832e-05
7400	1.45832e-05
7500	1.45034e-05
7600	8.31011e-06
7700	7.6982e-06
7800	3.90494e-06
7900	3.90494e-06
8000	3.79551e-06
8100	3.79042e-06
8200	3.55206e-06
8300	3.55206e-06
8400	3.54987e-06
8500	3.16265e-06
8600	3.14286e-06
8700	3.14286e-06
8800	3.14286e-06
8900	3.14184e-06
9000	3.14184e-06
9100	3.14184e-06
9200	3.14184e-06
9300	3.14024e-06
9400	2.91716e-06
9500	2.91716e-06
9600	2.91716e-06
9700	2.91716e-06
9800	2.91716e-06
9900	2.91716e-06
10000	2.91716e-06
10100	2.69393e-06
10200	2.69393e-06
10300	2.682e-06
10400	2.682e-06
10500	2.37946e-06
10600	2.36724e-06
10700	2.36724e-06
10800	2.36724e-06
10900	2.36724e-06
11000	2.34745e-06
11100	2.323e-06
11200	2.323e-06
11300	2.323e-06
11400	2.323e-06
11500	2.32285e-06
11600	2.32285e-06
11700	2.32285e-06
11800	1.29971e-06
11900	1.29956e-06
12000	1.13847e-06
12100	1.13847e-06
12200	1.13847e-06
12300	1.13673e-06
12400	1.13673e-06
12500	1.13673e-06
12600	1.13673e-06
12700	1.13658e-06
12800	1.13658e-06
12900	1.13658e-06
13000	1.13658e-06
13100	1.13658e-06
13200	1.04054e-06
13300	1.04054e-06
13400	1.04054e-06
13500	1.04054e-06
13600	1.04054e-06
13700	1.04054e-06
13800	1.02075e-06
13900	1.0206e-06
14000	1.0206e-06
14100	1.0206e-06
14200	1.0206e-06
14300	9.65885e-07
14400	9.65885e-07
14500	9.65885e-07
14600	9.65885e-07
14700	9.65885e-07
14800	9.65885e-07
14900	9.65885e-07
15000	9.65885e-07
15100	9.6574e-07
15200	9.6574e-07
15300	9.6574e-07
15400	9.6574e-07
15500	9.59337e-07
15600	9.59337e-07
15700	9.59337e-07
15800	9.59337e-07
15900	9.59337e-07
16000	4.65298e-07
16100	4.65298e-07
16200	4.65298e-07
16300	4.65298e-07
16400	1.07175e-07
16500	1.07175e-07
16600	1.07175e-07
16700	1.07175e-07
16800	1.06884e-07
16900	1.06884e-07
17000	1.06884e-07
17100	1.06884e-07
17200	1.06884e-07
17300	1.06884e-07
17400	9.34962e-08
17500	9.34962e-08
17600	9.34962e-08
17700	9.34962e-08
17800	9.34962e-08
17900	9.34962e-08
18000	9.34962e-08
18100	9.34962e-08
18200	5.63888e-08
18300	5.63888e-08
18400	5.63888e-08
18500	5.63888e-08
18600	3.65981e-08
18700	3.65981e-08
18800	3.65981e-08
18900	3.65981e-08
19000	3.61616e-08
19100	3.61616e-08
19200	3.61616e-08
19300	3.61616e-08
19400	3.61616e-08
19500	3.61616e-08
19600	3.61616e-08
19700	3.61616e-08
19800	3.61616e-08
19900	3.61616e-08
20000	3.61616e-08
20100	3.61616e-08
20200	3.61616e-08
20300	3.61616e-08
20400	3.61616e-08
20500	3.61616e-08
20600	3.04863e-08
20700	3.04863e-08
20800	3.04863e-08
20900	3.04863e-08
21000	7.05769e-09
21100	7.05769e-09
21200	7.05769e-09
21300	7.05769e-09
21400	7.05769e-09
21500	7.05769e-09
21600	7.05769e-09
21700	5.16594e-09
21800	5.16594e-09
21900	5.16594e-09
22000	5.16594e-09
22100	5.16594e-09
22200	5.16594e-09
22300	5.16594e-09
22400	4.43834e-09
22500	4.43834e-09
22600	4.43834e-09
22700	4.43834e-09
22800	4.43834e-09
22900	4.43834e-09
23000	4.43834e-09
23100	4.43834e-09
23200	4.43834e-09
23300	2.98315e-09
23400	2.98315e-09
23500	2.98315e-09
23600	2.98315e-09
23700	2.98315e-09
23800	1.67347e-09
23900	1.0914e-09
24000	1.0914e-09
24100	1.0914e-09
24200	1.0914e-09
24300	1.0914e-09
24400	1.0914e-09
24500	1.0914e-09
24600	1.0914e-09
24700	1.0914e-09
24800	1.0914e-09
24900	1.0914e-09
25000	1.0914e-09
25100	1.0914e-09
25200	1.0914e-09
25300	1.0914e-09
25400	1.0914e-09
25500	1.0914e-09
25600	1.0914e-09
25700	1.0914e-09
25800	1.0914e-09
25900	1.0914e-09
26000	1.0914e-09
26100	1.0914e-09
26200	1.0914e-09
26300	1.0914e-09
26400	1.0914e-09
26500	1.0914e-09
26600	1.0914e-09
26700	1.0914e-09
26800	1.0914e-09
26900	1.0914e-09
27000	1.0914e-09
27100	9.45876e-10
27200	9.45876e-10
27300	9.45876e-10
27400	9.45876e-10
27500	9.45876e-10
27600	9.45876e-10
27700	9.45876e-10
27800	9.45876e-10
27900	9.45876e-10
28000	9.45876e-10
28100	9.45876e-10
28200	9.45876e-10
28300	9.45876e-10
28400	9.45876e-10
28500	9.45876e-10
28600	9.45876e-10
28700	9.45876e-10
28800	9.45876e-10
28900	9.45876e-10
29000	9.45876e-10
29100	9.45876e-10
29200	9.45876e-10
29300	9.45876e-10
29400	9.45876e-10
29500	9.45876e-10
29600	9.45876e-10
29700	9.45876e-10
29800	9.45876e-10
29900	9.45876e-10
30000	9.45876e-10
30100	9.45876e-10
30200	9.45876e-10
30300	9.45876e-10
30400	9.45876e-10
30500	9.45876e-10
30600	9.45876e-10
30700	9.45876e-10
30800	9.45876e-10
30900	9.45876e-10
31000	9.45876e-10
31100	9.45876e-10
31200	9.45876e-10
31300	9.45876e-10
31400	9.45876e-10
31500	9.45876e-10
31600	9.45876e-10
31700	9.45876e-10
31800	9.45876e-10
31900	9.45876e-10
32000	9.45876e-10
32100	9.45876e-10
32200	9.45876e-10
32300	9.45876e-10
32400	9.45876e-10
32500	9.45876e-10
32600	9.45876e-10
32700	9.45876e-10
32800	9.45876e-10
32900	9.45876e-10
33000	9.45876e-10
33100	9.45876e-10
33200	9.45876e-10
33300	9.45876e-10
33400	9.45876e-10
33500	9.45876e-10
33600	9.45876e-10
33700	9.45876e-10
33800	9.45876e-10
33900	9.45876e-10
34000	9.45876e-10
34100	9.45876e-10
34200	9.45876e-10
34300	9.45876e-10
34400	9.45876e-10
34500	9.45876e-10
34600	9.45876e-10
34700	9.45876e-10
34800	9.45876e-10
34900	9.45876e-10
35000	9.45876e-10
35100	9.45876e-10
35200	9.45876e-10
35300	9.45876e-10
35400	9.45876e-10
35500	9.45876e-10
35600	9.45876e-10
35700	9.45876e-10
35800	9.45876e-10
35900	9.45876e-10
36000	9.45876e-10
36100	9.45876e-10
36200	9.45876e-10
36300	8.00357e-10
36400	8.00357e-10
36500	8.00357e-10
36600	8.00357e-10
36700	8.00357e-10
36800	8.00357e-10
36900	8.00357e-10
37000	8.00357e-10
37100	8.00357e-10
37200	8.00357e-10
37300	8.00357e-10
37400	8.00357e-10
37500	8.00357e-10
37600	3.63799e-10
37700	3.63799e-10
37800	3.63799e-10
37900	3.63799e-10
38000	3.63799e-10
38100	3.63799e-10
38200	3.63799e-10
38300	3.63799e-10
38400	3.63799e-10
38500	3.63799e-10
38600	3.63799e-10
38700	3.63799e-10
38800	3.63799e-10
38900	3.63799e-10
39000	3.63799e-10
39100	3.63799e-10
39200	3.63799e-10
39300	3.63799e-10
39400	3.63799e-10
39500	3.63799e-10
39600	3.63799e-10
39700	3.63799e-10
39800	3.63799e-10
39900	3.63799e-10
40000	3.63799e-10
40100	3.63799e-10
40200	3.63799e-10
40300	3.63799e-10
40400	3.63799e-10
40500	3.63799e-10
40600	3.63799e-10
40700	3.63799e-10
40800	3.63799e-10
40900	3.63799e-10
41000	3.63799e-10
41100	3.63799e-10
41200	3.63799e-10
41300	3.63799e-10
41400	3.63799e-10
41500	3.63799e-10
41600	3.63799e-10
41700	3.63799e-10
41800	3.63799e-10
41900	3.63799e-10
42000	3.63799e-10
42100	3.63799e-10
42200	3.63799e-10
42300	3.63799e-10
42400	3.63799e-10
42500	3.63799e-10
42600	3.63799e-10
42700	3.63799e-10
42800	3.63799e-10
42900	3.63799e-10
43000	3.63799e-10
43100	3.63799e-10
43200	3.63799e-10
43300	3.63799e-10
43400	3.63799e-10
43500	3.63799e-10
43600	3.63799e-10
43700	3.63799e-10
43800	3.63799e-10
43900	3.63799e-10
44000	3.63799e-10
44100	3.63799e-10
44200	3.63799e-10
44300	3.63799e-10
44400	3.63799e-10
44500	3.63799e-10
44600	3.63799e-10
44700	3.63799e-10
44800	3.63799e-10
44900	3.63799e-10
45000	3.63799e-10
45100	3.63799e-10
45200	3.63799e-10
45300	3.63799e-10
45400	3.63799e-10
45500	3.63799e-10
45600	3.63799e-10
45700	3.63799e-10
45800	3.63799e-10
45900	3.63799e-10
46000	3.63799e-10
46100	3.63799e-10
46200	3.63799e-10
46300	3.63799e-10
46400	3.63799e-10
46500	3.63799e-10
46600	3.63799e-10
46700	3.63799e-10
46800	3.63799e-10
46900	3.63799e-10
47000	3.63799e-10
47100	3.63799e-10
47200	3.63799e-10
47300	3.63799e-10
47400	3.63799e-10
47500	3.63799e-10
47600	3.63799e-10
47700	3.63799e-10
47800	3.63799e-10
47900	3.63799e-10
48000	3.63799e-10
48100	3.63799e-10
48200	3.63799e-10
48300	3.63799e-10
48400	3.63799e-10
48500	3.63799e-10
48600	3.63799e-10
48700	3.63799e-10
48800	3.63799e-10
48900	3.63799e-10
49000	3.63799e-10
49100	3.63799e-10
49200	3.63799e-10
49300	3.63799e-10
49400	3.63799e-10
49500	3.63799e-10
49600	3.63799e-10
49700	3.63799e-10
49800	3.63799e-10
49900	3.63799e-10
50000	3.63799e-10
50100	3.63799e-10
50200	3.63799e-10
50300	3.63799e-10
50400	3.63799e-10
50500	3.63799e-10
50600	3.63799e-10
50700	3.63799e-10
50800	3.63799e-10
50900	3.63799e-10
51000	3.63799e-10
51100	3.63799e-10
51200	3.63799e-10
51300	3.63799e-10
51400	3.63799e-10
51500	3.63799e-10
51600	3.63799e-10
51700	3.63799e-10
51800	3.63799e-10
51900	3.63799e-10
52000	3.63799e-10
52100	3.63799e-10
52200	3.63799e-10
52300	3.63799e-10
52400	3.63799e-10
52500	3.63799e-10
52600	3.63799e-10
52700	3.63799e-10
52800	3.63799e-10
52900	3.63799e-10
53000	3.63799e-10
53100	3.63799e-10
53200	3.63799e-10
53300	3.63799e-10
53400	3.63799e-10
53500	3.63799e-10
53600	3.63799e-10
53700	3.63799e-10
53800	3.63799e-10
53900	3.63799e-10
54000	3.63799e-10
54100	3.63799e-10
54200	3.63799e-10
54300	3.63799e-10
54400	3.63799e-10
54500	3.63799e-10
54600	3.63799e-10
54700	3.63799e-10
54800	3.63799e-10
54900	3.63799e-10
55000	3.63799e-10
55100	3.63799e-10
55200	3.63799e-10
55300	3.63799e-10
55400	3.63799e-10
55500	3.63799e-10
55600	3.63799e-10
55700	3.63799e-10
55800	3.63799e-10
55900	3.63799e-10
56000	3.63799e-10
56100	3.63799e-10
56200	3.63799e-10
56300	3.63799e-10
56400	3.63799e-10
56500	3.63799e-10
56600	3.63799e-10
56700	3.63799e-10
56800	3.63799e-10
56900	3.63799e-10
57000	3.63799e-10
57100	3.63799e-10
57200	3.63799e-10
57300	3.63799e-10
57400	3.63799e-10
57500	3.63799e-10
57600	3.63799e-10
57700	3.63799e-10
57800	3.63799e-10
57900	3.63799e-10
58000	3.63799e-10
58100	3.63799e-10
58200	3.63799e-10
58300	3.63799e-10
58400	3.63799e-10
58500	3.63799e-10
58600	3.63799e-10
58700	3.63799e-10
58800	3.63799e-10
58900	3.63799e-10
59000	3.63799e-10
59100	3.63799e-10
59200	3.63799e-10
59300	3.63799e-10
59400	3.63799e-10
59500	3.63799e-10
59600	3.63799e-10
59700	3.63799e-10
59800	3.63799e-10
59900	3.63799e-10
60000	3.63799e-10
60100	3.63799e-10
60200	3.63799e-10
60300	3.63799e-10
60400	3.63799e-10
60500	3.63799e-10
60600	3.63799e-10
60700	3.63799e-10
60800	3.63799e-10
60900	3.63799e-10
61000	3.63799e-10
61100	3.63799e-10
61200	3.63799e-10
61300	3.63799e-10
61400	3.63799e-10
61500	3.63799e-10
61600	3.63799e-10
61700	3.63799e-10
61800	3.63799e-10
61900	3.63799e-10
62000	3.63799e-10
62100	3.63799e-10
62200	3.63799e-10
62300	3.63799e-10
62400	3.63799e-10
62500	3.63799e-10
62600	3.63799e-10
