50	530.095
150	476.123
250	408.99
350	357.908
450	327.92
550	312.713
650	284.721
750	247.485
850	214.528
950	197.631
1050	173.905
1150	159.596
1250	149.489
1350	132.26
1450	111.743
1550	101.457
1650	91.83
1750	82.8291
1850	74.268
1950	66.2821
2050	53.6444
2150	49.9658
2250	45.5241
2350	41.461
2450	37.9676
2550	33.8595
2650	29.9557
2750	25.8143
2850	23.5566
2950	22.4786
3050	19.3693
3150	18.1208
3250	16.8595
3350	15.7185
3450	13.0842
3550	11.6497
3650	10.4988
3750	9.64022
3850	8.72762
3950	8.26966
4050	7.82327
4150	6.72454
4250	6.31523
4350	5.71981
4450	5.31005
4550	4.80474
4650	4.5285
4750	4.15271
4850	3.70285
4950	3.18938
5050	2.9244
5150	2.57226
5250	2.34844
5350	2.0061
5450	1.87539
5550	1.57423
5650	1.48269
5750	1.37107
5850	1.16831
5950	1.109
6050	1.07171
6150	1.01884
6250	0.867426
6350	0.82279
6450	0.722049
6550	0.641874
6650	0.593434
6750	0.578279
6850	0.507444
6950	0.436353
7050	0.381153
7150	0.336364
7250	0.312858
7350	0.264187
7450	0.246143
7550	0.234021
7650	0.22554
7750	0.202783
7850	0.175581
7950	0.146929
8050	0.140298
8150	0.124948
8250	0.108313
8350	0.0771915
8450	0.0711343
8550	0.0675498
8650	0.0619831
8750	0.0536607
8850	0.0493109
8950	0.0462409
9050	0.0391952
9150	0.0370873
9250	0.0314221
9350	0.0275253
9450	0.0251613
9550	0.0221033
9650	0.0186787
9750	0.0157462
9850	0.0145466
9950	0.0137007
10050	0.0117626
10150	0.0112144
10250	0.0104492
10350	0.0097886
10450	0.00892833
10550	0.00784673
10650	0.00699453
10750	0.00648009
10850	0.0057981
10950	0.00544759
11050	0.00492303
11150	0.00433424
11250	0.00406749
11350	0.00384282
11450	0.00313311
11550	0.00281899
11650	0.00243978
11750	0.00202912
11850	0.00185367
11950	0.00170546
12050	0.00155286
12150	0.0013326
12250	0.00121354
12350	0.00111113
12450	0.000995194
12550	0.000863203
12650	0.000846966
12750	0.000788724
12850	0.000763763
12950	0.000681317
13050	0.000625092
13150	0.000588979
13250	0.00054251
13350	0.000508774
13450	0.000455563
13550	0.000413025
13650	0.000341993
13750	0.00031909
13850	0.000287486
13950	0.000259755
14050	0.000220104
14150	0.000202252
14250	0.000191418
14350	0.000161233
14450	0.000130791
14550	0.000122194
14650	0.000112021
14750	0.000107792
14850	9.60493e-05
14950	8.28934e-05
15050	7.57429e-05
15150	6.48232e-05
15250	5.98187e-05
15350	5.17127e-05
15450	4.5161e-05
15550	4.12582e-05
15650	3.70008e-05
15750	3.46191e-05
15850	3.13853e-05
15950	2.97325e-05
16050	2.68973e-05
16150	2.36769e-05
16250	2.22118e-05
16350	1.66484e-05
16450	1.45513e-05
16550	1.33178e-05
16650	1.25748e-05
16750	1.17228e-05
16850	1.06606e-05
16950	9.19635e-06
17050	9.02044e-06
17150	8.33667e-06
17250	7.76949e-06
17350	7.11905e-06
17450	6.1678e-06
17550	5.86285e-06
17650	5.00267e-06
17750	4.21634e-06
17850	3.80788e-06
17950	3.59643e-06
18050	3.13558e-06
18150	2.94821e-06
18250	2.61447e-06
18350	2.49459e-06
18450	2.28909e-06
18550	2.00688e-06
18650	1.72958e-06
18750	1.5301e-06
18850	1.42554e-06
18950	1.16533e-06
19050	1.03428e-06
19150	8.86542e-07
19250	8.28522e-07
19350	8.19903e-07
19450	7.62884e-07
19550	6.88549e-07
19650	6.30713e-07
19750	5.61942e-07
19850	4.91922e-07
19950	4.32131e-07
20050	4.02217e-07
20150	3.7593e-07
20250	3.40958e-07
20350	2.9537e-07
20450	2.7368e-07
20550	2.34468e-07
20650	1.61208e-07
20750	1.57162e-07
20850	1.54039e-07
20950	1.41938e-07
21050	1.41003e-07
21150	1.23353e-07
21250	1.09145e-07
21350	1.03879e-07
21450	8.77244e-08
21550	7.85543e-08
21650	7.49147e-08
21750	6.97775e-08
21850	6.37641e-08
