0	50	398.026
1	150	398.026
2	250	398.026
3	350	398.026
4	450	398.026
5	550	353.496
6	650	145.229
7	750	145.229
8	850	145.229
9	950	145.229
10	1050	145.229
11	1150	115.612
12	1250	115.612
13	1350	115.612
14	1450	115.612
15	1550	115.612
16	1650	115.612
17	1750	115.612
18	1850	56.51
19	1950	54.6116
20	2050	54.6116
21	2150	54.6116
22	2250	54.6116
23	2350	54.6116
24	2450	54.6116
25	2550	54.6116
26	2650	54.6116
27	2750	54.6116
28	2850	54.6116
29	2950	47.1729
30	3050	47.1729
31	3150	47.1729
32	3250	47.1729
33	3350	23.9395
34	3450	23.9395
35	3550	21.6344
36	3650	20.3126
37	3750	20.3126
38	3850	18.9051
39	3950	18.9051
40	4050	18.9051
41	4150	14.3073
42	4250	14.3073
43	4350	14.3073
44	4450	14.0894
45	4550	14.0894
46	4650	14.0894
47	4750	13.1232
48	4850	13.1232
49	4950	7.02616
50	5050	7.02616
51	5150	5.82285
52	5250	5.82285
53	5350	5.66377
54	5450	4.80403
55	5550	4.80403
56	5650	4.80403
57	5750	4.80403
58	5850	4.80403
59	5950	4.80403
60	6050	4.80403
61	6150	4.80403
62	6250	4.80403
63	6350	4.80403
64	6450	4.80403
65	6550	4.80403
66	6650	4.80403
67	6750	3.65203
68	6850	3.56626
69	6950	1.84943
70	7050	1.60395
71	7150	1.60395
72	7250	0.737787
73	7350	0.737787
74	7450	0.737787
75	7550	0.737787
76	7650	0.737787
77	7750	0.737787
78	7850	0.737787
79	7950	0.737787
80	8050	0.737787
81	8150	0.647289
82	8250	0.552054
83	8350	0.552054
84	8450	0.552054
85	8550	0.552054
86	8650	0.552054
87	8750	0.552054
88	8850	0.552054
89	8950	0.552054
90	9050	0.552054
91	9150	0.552054
92	9250	0.552054
93	9350	0.528139
94	9450	0.528139
95	9550	0.490577
96	9650	0.455634
97	9750	0.386914
98	9850	0.386914
99	9950	0.369998
100	10050	0.369998
101	10150	0.333378
102	10250	0.333378
103	10350	0.306852
104	10450	0.306852
105	10550	0.251455
106	10650	0.251455
107	10750	0.251455
108	10850	0.251455
109	10950	0.195827
110	11050	0.195827
111	11150	0.152463
112	11250	0.152463
113	11350	0.152463
114	11450	0.116442
115	11550	0.106399
116	11650	0.0671807
117	11750	0.0671807
118	11850	0.0671807
119	11950	0.0671807
120	12050	0.0536627
121	12150	0.0536627
122	12250	0.0462256
123	12350	0.0462256
124	12450	0.0462256
125	12550	0.0462256
126	12650	0.0462256
127	12750	0.0462256
128	12850	0.0462256
129	12950	0.0462256
130	13050	0.0462256
131	13150	0.0462256
132	13250	0.0360823
133	13350	0.0360823
134	13450	0.0360823
135	13550	0.0289389
136	13650	0.0289389
137	13750	0.0289389
138	13850	0.0289389
139	13950	0.0289389
140	14050	0.0102929
141	14150	0.0102929
142	14250	0.00896081
143	14350	0.00896081
144	14450	0.00879802
145	14550	0.00879802
146	14650	0.00788218
147	14750	0.00788218
148	14850	0.00788218
149	14950	0.00553748
150	15050	0.00553748
151	15150	0.00553748
152	15250	0.00553748
153	15350	0.00553748
154	15450	0.00553748
155	15550	0.00480648
156	15650	0.00480648
157	15750	0.00480648
158	15850	0.00480648
159	15950	0.00444667
160	16050	0.00442982
161	16150	0.00375627
162	16250	0.0026754
163	16350	0.0026754
164	16450	0.0026754
165	16550	0.0026754
166	16650	0.0026754
167	16750	0.00260165
168	16850	0.00260165
169	16950	0.00215861
170	17050	0.00215861
171	17150	0.00198417
172	17250	0.00198417
173	17350	0.0015944
174	17450	0.0015944
175	17550	0.0015944
176	17650	0.0015944
177	17750	0.00136114
178	17850	0.00136114
179	17950	0.00082026
180	18050	0.00082026
181	18150	0.000722491
182	18250	0.000722491
183	18350	0.000722491
184	18450	0.000722491
185	18550	0.000722491
186	18650	0.000722491
187	18750	0.000722491
188	18850	0.000722491
189	18950	0.000611978
190	19050	0.000572739
191	19150	0.000572739
192	19250	0.000572739
193	19350	0.000461234
194	19450	0.000461234
195	19550	0.000315802
196	19650	0.000315802
197	19750	0.000315802
198	19850	0.000315802
199	19950	0.000315802
200	20050	0.000266983
201	20150	0.000266983
202	20250	0.000234149
203	20350	0.000234149
204	20450	0.000234149
205	20550	0.000202051
206	20650	0.000118965
207	20750	0.000118965
208	20850	0.000118965
209	20950	0.000118965
210	21050	0.000118965
211	21150	0.000118965
212	21250	0.000118965
213	21350	0.000118965
214	21450	0.000118229
215	21550	0.000111672
216	21650	0.000107201
217	21750	7.18339e-05
218	21850	6.32059e-05
219	21950	6.32059e-05
220	22050	6.32059e-05
221	22150	6.32059e-05
222	22250	6.32059e-05
223	22350	6.32059e-05
224	22450	6.32059e-05
225	22550	4.10147e-05
226	22650	3.703e-05
227	22750	3.703e-05
228	22850	3.703e-05
229	22950	2.96075e-05
230	23050	2.18321e-05
231	23150	2.18321e-05
232	23250	2.18321e-05
233	23350	2.1642e-05
234	23450	2.1642e-05
235	23550	2.1642e-05
236	23650	1.50086e-05
237	23750	1.16916e-05
238	23850	1.16916e-05
239	23950	1.16389e-05
240	24050	1.16389e-05
241	24150	8.95379e-06
242	24250	8.95379e-06
243	24350	7.2151e-06
244	24450	7.2151e-06
245	24550	7.2151e-06
246	24650	7.2151e-06
247	24750	7.2151e-06
248	24850	7.2151e-06
249	24950	7.2151e-06
250	25050	5.7462e-06
251	25150	5.7462e-06
252	25250	5.7462e-06
253	25350	5.7462e-06
254	25450	5.19516e-06
255	25550	5.19516e-06
256	25650	3.38683e-06
257	25750	3.38683e-06
258	25850	3.38683e-06
259	25950	3.20376e-06
260	26050	3.20376e-06
261	26150	3.19536e-06
262	26250	3.19536e-06
263	26350	3.19536e-06
264	26450	2.04605e-06
265	26550	2.04605e-06
266	26650	2.04605e-06
267	26750	2.04605e-06
268	26850	2.04605e-06
269	26950	2.04605e-06
270	27050	1.81788e-06
271	27150	1.81788e-06
272	27250	1.81788e-06
273	27350	1.48002e-06
274	27450	1.48002e-06
275	27550	1.48002e-06
276	27650	1.48002e-06
277	27750	1.48002e-06
278	27850	1.37129e-06
279	27950	1.22125e-06
280	28050	1.22125e-06
281	28150	1.22125e-06
282	28250	1.22125e-06
283	28350	1.22125e-06
284	28450	1.0202e-06
285	28550	9.50103e-07
286	28650	9.50103e-07
287	28750	3.30579e-07
288	28850	3.30579e-07
289	28950	3.30579e-07
290	29050	3.30579e-07
291	29150	3.30579e-07
292	29250	3.30579e-07
293	29350	3.30579e-07
294	29450	3.30579e-07
295	29550	3.30579e-07
296	29650	3.30579e-07
297	29750	3.30579e-07
298	29850	2.47299e-07
299	29950	2.47299e-07
300	30050	2.47299e-07
301	30150	2.3753e-07
302	30250	2.3753e-07
303	30350	1.65057e-07
304	30450	1.65057e-07
305	30550	1.43108e-07
306	30650	1.43108e-07
307	30750	1.04646e-07
308	30850	1.04646e-07
309	30950	1.04646e-07
310	31050	1.04646e-07
311	31150	1.04646e-07
312	31250	1.04646e-07
313	31350	9.71497e-08
314	31450	9.71131e-08
315	31550	9.71131e-08
316	31650	9.71131e-08
317	31750	9.13604e-08
318	31850	5.37946e-08
319	31950	5.37946e-08
320	32050	2.79466e-08
321	32150	2.79466e-08
322	32250	2.79466e-08
323	32350	2.79466e-08
324	32450	2.79466e-08
325	32550	2.6821e-08
326	32650	2.6821e-08
327	32750	2.6821e-08
328	32850	2.6821e-08
329	32950	2.6821e-08
330	33050	2.6821e-08
331	33150	2.1872e-08
332	33250	2.15646e-08
333	33350	1.67466e-08
334	33450	1.67466e-08
335	33550	1.38805e-08
336	33650	1.38805e-08
337	33750	9.24601e-09
338	33850	9.24601e-09
339	33950	7.8254e-09
340	34050	6.55475e-09
341	34150	6.55475e-09
342	34250	5.25715e-09
343	34350	5.25715e-09
344	34450	5.25715e-09
345	34550	5.25715e-09
346	34650	5.25715e-09
347	34750	5.25715e-09
348	34850	4.65763e-09
349	34950	4.44574e-09
350	35050	3.69537e-09
351	35150	3.53095e-09
352	35250	2.95798e-09
353	35350	2.63726e-09
354	35450	2.63726e-09
355	35550	2.63726e-09
356	35650	2.63726e-09
357	35750	2.49805e-09
358	35850	2.49805e-09
359	35950	2.49805e-09
360	36050	2.49805e-09
361	36150	2.40093e-09
362	36250	2.40093e-09
363	36350	2.01639e-09
364	36450	1.74584e-09
365	36550	1.74584e-09
366	36650	8.96767e-10
367	36750	8.96767e-10
368	36850	8.96767e-10
369	36950	8.96767e-10
370	37050	8.96767e-10
371	37150	8.96767e-10
372	37250	7.34813e-10
373	37350	7.34813e-10
374	37450	7.34813e-10
375	37550	6.82171e-10
376	37650	6.82171e-10
377	37750	6.82171e-10
378	37850	6.20494e-10
379	37950	6.20494e-10
380	38050	6.20494e-10
381	38150	4.38585e-10
382	38250	4.38585e-10
383	38350	4.38585e-10
384	38450	3.36159e-10
385	38550	3.36159e-10
386	38650	3.36159e-10
387	38750	3.36159e-10
388	38850	3.25811e-10
389	38950	3.13209e-10
390	39050	2.66433e-10
391	39150	2.17707e-10
392	39250	2.17707e-10
393	39350	2.17707e-10
394	39450	1.96231e-10
395	39550	1.65974e-10
396	39650	1.65974e-10
397	39750	7.51791e-11
398	39850	7.51791e-11
399	39950	7.51791e-11
400	40050	7.51791e-11
401	40150	7.51791e-11
402	40250	7.51791e-11
403	40350	7.51791e-11
404	40450	7.20209e-11
405	40550	6.20733e-11
406	40650	6.2024e-11
407	40750	6.2024e-11
408	40850	6.2024e-11
409	40950	5.90534e-11
410	41050	5.90534e-11
411	41150	4.64729e-11
412	41250	4.64729e-11
413	41350	4.64729e-11
414	41450	4.04162e-11
415	41550	4.04162e-11
416	41650	4.04162e-11
417	41750	4.04162e-11
418	41850	4.04162e-11
419	41950	3.375e-11
420	42050	3.375e-11
421	42150	1.92417e-11
422	42250	1.92417e-11
423	42350	1.92417e-11
424	42450	1.64968e-11
425	42550	1.57574e-11
426	42650	1.52462e-11
427	42750	1.21818e-11
428	42850	1.20265e-11
429	42950	1.20265e-11
430	43050	1.20265e-11
431	43150	1.20265e-11
432	43250	1.20265e-11
433	43350	1.20265e-11
434	43450	1.20265e-11
435	43550	1.20265e-11
436	43650	1.19116e-11
437	43750	1.19116e-11
438	43850	1.19116e-11
439	43950	8.15544e-12
440	44050	7.34144e-12
441	44150	7.34144e-12
442	44250	5.03587e-12
443	44350	5.03587e-12
444	44450	5.03587e-12
445	44550	4.20284e-12
446	44650	4.20284e-12
447	44750	4.07565e-12
448	44850	4.07565e-12
449	44950	4.07565e-12
450	45050	4.0126e-12
451	45150	3.41644e-12
452	45250	3.41644e-12
453	45350	3.06193e-12
454	45450	1.7985e-12
455	45550	1.7985e-12
456	45650	1.7166e-12
457	45750	1.7166e-12
458	45850	1.38586e-12
459	45950	1.38586e-12
460	46050	1.38586e-12
461	46150	1.38586e-12
462	46250	1.27333e-12
463	46350	9.56761e-13
464	46450	9.56761e-13
465	46550	9.56761e-13
466	46650	8.91888e-13
467	46750	4.89679e-13
468	46850	4.89679e-13
469	46950	4.89679e-13
470	47050	3.93997e-13
471	47150	3.93997e-13
472	47250	3.93997e-13
473	47350	3.93997e-13
474	47450	3.93997e-13
475	47550	3.93997e-13
476	47650	3.63277e-13
477	47750	3.63277e-13
478	47850	2.49689e-13
479	47950	2.49689e-13
480	48050	2.49689e-13
481	48150	2.47166e-13
482	48250	2.47166e-13
483	48350	2.47166e-13
484	48450	2.47166e-13
485	48550	1.91542e-13
486	48650	1.91542e-13
487	48750	1.77057e-13
488	48850	1.77057e-13
489	48950	1.77057e-13
490	49050	1.71639e-13
491	49150	1.09855e-13
492	49250	1.09855e-13
493	49350	1.00002e-13
